Product,Assignment ID,Assignment Name,Unit Type,Unit ID,Unit Name,Unit Active,Unit Mode,Unit Rules
פסיכומטרי,1538,חורף 22,container,1138,חורף 2022 פרק מילולי ראשון,1,Predetermined,NULL
פסיכומטרי,1538,חורף 22,container,1139,חורף 2022 פרק מילולי שני,1,Predetermined,NULL
פסיכומטרי,1538,חורף 22,container,1140,חורף 2022 פרק כמותי ראשון,1,Predetermined,NULL
פסיכומטרי,1538,חורף 22,container,1141,חורף 2022 פרק כמותי שני,1,Predetermined,NULL
פסיכומטרי,1538,חורף 22,container,1142,חורף 2022 פרק אנגלית ראשון,1,Predetermined,NULL
פסיכומטרי,1538,חורף 22,container,1143,חורף 2022 פרק אנגלית שני,1,Predetermined,NULL
פסיכומטרי,1539,יולי 2023 - 20.12,container,477,סתיו 2021 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1539,יולי 2023 - 20.12,container,481,סתיו 2021 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1539,יולי 2023 - 20.12,container,3378,קיץ 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1539,יולי 2023 - 20.12,container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1539,יולי 2023 - 20.12,container,3382,קיץ 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1539,יולי 2023 - 20.12,container,3383,קיץ 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1539,יולי 2023 - 20.12,container,3386,קיץ 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1539,יולי 2023 - 20.12,container,3387,קיץ 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1540,מבחן כלשהו,container,478,סתיו 2021 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1540,מבחן כלשהו,container,822,אביב 2022 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1540,מבחן כלשהו,container,823,אביב 2022 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1540,מבחן כלשהו,container,824,אביב 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1540,מבחן כלשהו,container,825,אביב 2022 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1540,מבחן כלשהו,container,826,אביב 2022 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1540,מבחן כלשהו,container,838,אביב 2022 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1540,מבחן כלשהו,container,3141,קיץ 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1541,פרוייקט קריאה אקטיבית,container,271,קיץ 2021 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1542,מבחן כלשהו מתוקן,container,478,סתיו 2021 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1542,מבחן כלשהו מתוקן,container,822,אביב 2022 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1542,מבחן כלשהו מתוקן,container,823,אביב 2022 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1542,מבחן כלשהו מתוקן,container,824,אביב 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1542,מבחן כלשהו מתוקן,container,825,אביב 2022 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1542,מבחן כלשהו מתוקן,container,826,אביב 2022 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1542,מבחן כלשהו מתוקן,container,838,אביב 2022 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1542,מבחן כלשהו מתוקן,container,869,סתיו 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1543,מאל״ו סתיו 2024,container,3378,קיץ 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1543,מאל״ו סתיו 2024,container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1543,מאל״ו סתיו 2024,container,36068,סתיו 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1543,מאל״ו סתיו 2024,container,36069,סתיו 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1543,מאל״ו סתיו 2024,container,36071,סתיו 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1543,מאל״ו סתיו 2024,container,36074,סתיו 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1543,מאל״ו סתיו 2024,container,36076,סתיו 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1543,מאל״ו סתיו 2024,container,36077,סתיו 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1544,סימולציה 2,container,3379,קיץ 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1544,סימולציה 2,container,3386,קיץ 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1544,סימולציה 2,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1544,סימולציה 2,container,8023,אביב 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1544,סימולציה 2,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1544,סימולציה 2,container,8025,אביב 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1544,סימולציה 2,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1544,סימולציה 2,container,8027,אביב 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1545,סימולציה 3,container,477,סתיו 2021 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1545,סימולציה 3,container,480,סתיו 2021 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1545,סימולציה 3,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1545,סימולציה 3,container,8023,אביב 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1545,סימולציה 3,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1545,סימולציה 3,container,8025,אביב 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1545,סימולציה 3,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1545,סימולציה 3,container,8027,אביב 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1546,סימוציית מאלו- אביב 2024,container,3141,קיץ 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1546,סימוציית מאלו- אביב 2024,container,3160,קיץ 2022 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1546,סימוציית מאלו- אביב 2024,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1546,סימוציית מאלו- אביב 2024,container,8023,אביב 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1546,סימוציית מאלו- אביב 2024,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1546,סימוציית מאלו- אביב 2024,container,8025,אביב 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1546,סימוציית מאלו- אביב 2024,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1546,סימוציית מאלו- אביב 2024,container,8027,אביב 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1547,סימולציה 3 בבית,container,822,אביב 2022 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1547,סימולציה 3 בבית,container,823,אביב 2022 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1547,סימולציה 3 בבית,container,824,אביב 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1547,סימולציה 3 בבית,container,825,אביב 2022 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1547,סימולציה 3 בבית,container,826,אביב 2022 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1547,סימולציה 3 בבית,container,838,אביב 2022 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1547,סימולציה 3 בבית,container,1132,אביב 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1547,סימולציה 3 בבית,container,1136,אביב 2023 פרק אנגלית ראשון,1,Predetermined,NULL
פסיכומטרי,1548,קיץ 2021,container,271,קיץ 2021 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1548,קיץ 2021,container,272,קיץ 2021 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1548,קיץ 2021,container,273,קיץ 2021 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1548,קיץ 2021,container,274,קיץ 2021 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1548,קיץ 2021,container,275,קיץ 2021 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1548,קיץ 2021,container,276,קיץ 2021 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1549,סתיו 24,container,36068,סתיו 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1549,סתיו 24,container,36069,סתיו 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1549,סתיו 24,container,36071,סתיו 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1549,סתיו 24,container,36074,סתיו 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1549,סתיו 24,container,36076,סתיו 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1549,סתיו 24,container,36077,סתיו 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1550,פרוייקט קריאה אקטיבית,container,166,אביב 2021 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1551,קיץ 24 הזנה נכונה,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1551,קיץ 24 הזנה נכונה,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1551,קיץ 24 הזנה נכונה,container,14485,קיץ 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1551,קיץ 24 הזנה נכונה,container,14487,קיץ 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1551,קיץ 24 הזנה נכונה,container,14676,קיץ 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1551,קיץ 24 הזנה נכונה,container,14680,קיץ 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1551,קיץ 24 הזנה נכונה,container,14856,קיץ 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1551,קיץ 24 הזנה נכונה,container,14858,קיץ 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1552,סתיו 2024,container,36068,סתיו 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1552,סתיו 2024,container,36069,סתיו 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1552,סתיו 2024,container,36071,סתיו 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1552,סתיו 2024,container,36074,סתיו 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1552,סתיו 2024,container,36076,סתיו 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1552,סתיו 2024,container,36077,סתיו 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1553,אביב 2024 סימולציה,container,165,אביב 2021 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1553,אביב 2024 סימולציה,container,167,אביב 2021 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1553,אביב 2024 סימולציה,container,8022,אביב 2024 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1553,אביב 2024 סימולציה,container,8023,אביב 2024 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1553,אביב 2024 סימולציה,container,8024,אביב 2024 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1553,אביב 2024 סימולציה,container,8025,אביב 2024 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1553,אביב 2024 סימולציה,container,8026,אביב 2024 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1553,אביב 2024 סימולציה,container,8027,אביב 2024 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1554,חורף 2023,container,1133,אביב 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1554,חורף 2023,container,1136,אביב 2023 פרק אנגלית ראשון,1,Predetermined,NULL
פסיכומטרי,1554,חורף 2023,container,6688,חורף 2023 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1554,חורף 2023,container,6689,חורף 2023 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1554,חורף 2023,container,6690,חורף 2023 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1554,חורף 2023,container,6691,חורף 2023 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1554,חורף 2023,container,6693,חורף 2023 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1554,חורף 2023,container,6694,חורף 2023 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1555,קיץ 24,container,867,קיץ 2022 מילולי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1555,קיץ 24,container,868,קיץ 2022 מילולי פרק שני,1,Predetermined,NULL
פסיכומטרי,1555,קיץ 24,container,3141,קיץ 2022 כמותי פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1555,קיץ 24,container,3156,קיץ 2022 כמותי פרק שני,1,Predetermined,NULL
פסיכומטרי,1555,קיץ 24,container,3160,קיץ 2022 אנגלית פרק ראשון,1,Predetermined,NULL
פסיכומטרי,1555,קיץ 24,container,3161,קיץ 2022 אנגלית פרק שני,1,Predetermined,NULL
פסיכומטרי,1556,קיץ 2024,container,14485,קיץ 2024 מילולי פרק ראשון,1,Predetermined,NULL
