Product,Container ID,Container Title,Container Display Name,Container Active,Container Mode,Question ID,Question Old ID,Question Level,Question Type,Question Active,Question (Main) Tag
פסיכומטרי,477,מ0921פ1 מילולי,סתיו 2021 מילולי פרק ראשון,1,Predetermined,6182,NULL,8.2,Exam Question,1,אנלוגיות
פסיכומטרי,477,מ0921פ1 מילולי,סתיו 2021 מילולי פרק ראשון,1,Predetermined,6183,NULL,3.8,Exam Question,1,שאלות פסקה
פסיכומטרי,477,מ0921פ1 מילולי,סתיו 2021 מילולי פרק ראשון,1,Predetermined,6184,NULL,1.9,Exam Question,1,עריכת ניסוי
פסיכומטרי,477,מ0921פ1 מילולי,סתיו 2021 מילולי פרק ראשון,1,Predetermined,6185,NULL,3.9,Exam Question,1,כללים וסידורים
פסיכומטרי,477,מ0921פ1 מילולי,סתיו 2021 מילולי פרק ראשון,1,Predetermined,6186,NULL,5.2,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,477,מ0921פ1 מילולי,סתיו 2021 מילולי פרק ראשון,1,Predetermined,6187,NULL,5.7,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,477,מ0921פ1 מילולי,סתיו 2021 מילולי פרק ראשון,1,Predetermined,6188,NULL,6.5,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,477,מ0921פ1 מילולי,סתיו 2021 מילולי פרק ראשון,1,Predetermined,6189,NULL,5.1,Exam Question,1,שאלות פסקה
פסיכומטרי,477,מ0921פ1 מילולי,סתיו 2021 מילולי פרק ראשון,1,Predetermined,6190,NULL,4,Exam Question,1,משמעות מילולית
פסיכומטרי,477,מ0921פ1 מילולי,סתיו 2021 מילולי פרק ראשון,1,Predetermined,6191,NULL,5.6,Exam Question,1,שאלות פסקה
פסיכומטרי,477,מ0921פ1 מילולי,סתיו 2021 מילולי פרק ראשון,1,Predetermined,6192,NULL,7,Exam Question,1,שאלות פסקה
פסיכומטרי,477,מ0921פ1 מילולי,סתיו 2021 מילולי פרק ראשון,1,Predetermined,6193,NULL,7.6,Exam Question,1,שאלות פסקה
פסיכומטרי,1136,מ0423פ5 אנגלית,אביב 2023 פרק אנגלית ראשון,1,Predetermined,6194,NULL,3.2,Exam Question,1,Restatements
פסיכומטרי,1136,מ0423פ5 אנגלית,אביב 2023 פרק אנגלית ראשון,1,Predetermined,6195,NULL,4.8,Exam Question,1,Restatements
פסיכומטרי,1136,מ0423פ5 אנגלית,אביב 2023 פרק אנגלית ראשון,1,Predetermined,6196,NULL,6.4,Exam Question,1,Restatements
פסיכומטרי,1136,מ0423פ5 אנגלית,אביב 2023 פרק אנגלית ראשון,1,Predetermined,6197,NULL,6.7,Exam Question,1,Restatements
פסיכומטרי,1136,מ0423פ5 אנגלית,אביב 2023 פרק אנגלית ראשון,1,Predetermined,6198,NULL,2.8,Exam Question,1,Reading Comprehension
פסיכומטרי,1136,מ0423פ5 אנגלית,אביב 2023 פרק אנגלית ראשון,1,Predetermined,6199,NULL,5.4,Exam Question,1,Reading Comprehension
פסיכומטרי,1136,מ0423פ5 אנגלית,אביב 2023 פרק אנגלית ראשון,1,Predetermined,6200,NULL,3.1,Exam Question,1,Reading Comprehension
פסיכומטרי,1136,מ0423פ5 אנגלית,אביב 2023 פרק אנגלית ראשון,1,Predetermined,6201,NULL,2,Exam Question,1,Reading Comprehension
פסיכומטרי,1136,מ0423פ5 אנגלית,אביב 2023 פרק אנגלית ראשון,1,Predetermined,6202,NULL,1,Exam Question,1,Reading Comprehension
פסיכומטרי,1136,מ0423פ5 אנגלית,אביב 2023 פרק אנגלית ראשון,1,Predetermined,6203,NULL,4.3,Exam Question,1,Reading Comprehension
פסיכומטרי,1136,מ0423פ5 אנגלית,אביב 2023 פרק אנגלית ראשון,1,Predetermined,6204,NULL,7.6,Exam Question,1,Reading Comprehension
פסיכומטרי,1136,מ0423פ5 אנגלית,אביב 2023 פרק אנגלית ראשון,1,Predetermined,6205,NULL,6.3,Exam Question,1,Reading Comprehension
פסיכומטרי,1136,מ0423פ5 אנגלית,אביב 2023 פרק אנגלית ראשון,1,Predetermined,6206,NULL,6.8,Exam Question,1,Reading Comprehension
פסיכומטרי,1136,מ0423פ5 אנגלית,אביב 2023 פרק אנגלית ראשון,1,Predetermined,6207,NULL,6.2,Exam Question,1,Reading Comprehension
פסיכומטרי,3822,עצרת ב,מקבץ ב,1,Predetermined,6208,אל - 92 - 8,4,Numeric bullet single choice,1,עצרת
פסיכומטרי,3821,עצרת א,מקבץ א,1,Predetermined,6209,אל - 92 - 9,3,Numeric bullet single choice,1,עצרת
פסיכומטרי,3821,עצרת א,מקבץ א,1,Predetermined,6211,אל - 93 - 11,4,Numeric bullet single choice,1,עצרת
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6213,NULL,3.5,Exam Question,1,Sentence Completions
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6214,NULL,5.1,Exam Question,1,Sentence Completions
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6215,NULL,6,Exam Question,1,Sentence Completions
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6216,NULL,8.7,Exam Question,1,Sentence Completions
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6217,NULL,7.4,Exam Question,1,Sentence Completions
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6218,NULL,7.5,Exam Question,1,Sentence Completions
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6219,NULL,6.7,Exam Question,1,Sentence Completions
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6220,NULL,9.6,Exam Question,1,Sentence Completions
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6221,NULL,3,Exam Question,1,Restatements
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6223,NULL,6.2,Exam Question,1,Restatements
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6224,NULL,4.7,Exam Question,1,Restatements
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6225,NULL,7.4,Exam Question,1,Restatements
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6226,NULL,4.2,Exam Question,1,Reading Comprehension
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6227,NULL,3.9,Exam Question,1,Reading Comprehension
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6228,NULL,4.1,Exam Question,1,Reading Comprehension
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6229,NULL,4.3,Exam Question,1,Reading Comprehension
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6230,NULL,3.4,Exam Question,1,Reading Comprehension
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6231,NULL,2.6,Exam Question,1,Reading Comprehension
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6232,NULL,2.6,Exam Question,1,Reading Comprehension
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6233,NULL,6.7,Exam Question,1,Reading Comprehension
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6234,NULL,5.5,Exam Question,1,Reading Comprehension
פסיכומטרי,1137,מ0423פ6 אנגלית,אביב 2023 פרק אנגלית שני,1,Predetermined,6235,NULL,6.7,Exam Question,1,Reading Comprehension
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6236,NULL,2,Exam Question,1,אנלוגיות
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6237,NULL,4.7,Exam Question,1,אנלוגיות
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6238,NULL,3.7,Exam Question,1,אנלוגיות
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6239,NULL,5.1,Exam Question,1,אנלוגיות
פסיכומטרי,3821,עצרת א,מקבץ א,1,Predetermined,6240,אל - 93 - 14,6,Numeric bullet single choice,1,עצרת
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6241,NULL,6.6,Exam Question,1,אנלוגיות
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6242,NULL,6.6,Exam Question,1,אנלוגיות
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6243,NULL,4.5,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6244,NULL,5.4,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6245,NULL,6.2,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6246,NULL,4.4,Exam Question,1,שאלות פסקה
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6247,NULL,4.2,Exam Question,1,שאלות פסקה
פסיכומטרי,3823,עצרת ג,מקבץ ג,1,Predetermined,6248,אל - 94 - 15,7,Numeric bullet single choice,1,עצרת
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6249,NULL,5.5,Exam Question,1,כללים וסידורים
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6250,NULL,5.7,Exam Question,1,כללים וסידורים
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6251,NULL,5.3,Exam Question,1,עריכת ניסוי
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6252,NULL,6.7,Exam Question,1,שאלות פסקה
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6253,NULL,8,Exam Question,1,שאלות פסקה
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6254,NULL,10,Exam Question,1,שאלות פסקה
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6255,NULL,3.1,Exam Question,1,קטע קריאה
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6256,NULL,3.9,Exam Question,1,קטע קריאה
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6257,NULL,3.8,Exam Question,1,קטע קריאה
פסיכומטרי,3823,עצרת ג,מקבץ ג,1,Predetermined,6258,אל - 94 - 16,8,Numeric bullet single choice,1,עצרת
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6259,NULL,5.2,Exam Question,1,קטע קריאה
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6260,NULL,3.7,Exam Question,1,קטע קריאה
פסיכומטרי,746,מ1221פ1 מילולי,חורף 2021 מילולי פרק ראשון,1,Predetermined,6261,NULL,7.6,Exam Question,1,קטע קריאה
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6262,NULL,3.6,Exam Question,1,אנלוגיות
פסיכומטרי,3822,עצרת ב,מקבץ ב,1,Predetermined,6263,אל - 94 - 17,5,Numeric bullet single choice,1,עצרת
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6264,NULL,3.9,Exam Question,1,אנלוגיות
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6265,NULL,4.5,Exam Question,1,אנלוגיות
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6266,NULL,6.9,Exam Question,1,אנלוגיות
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6267,NULL,6.9,Exam Question,1,אנלוגיות
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6268,NULL,6.5,Exam Question,1,אנלוגיות
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6269,NULL,3.8,Exam Question,1,עריכת ניסוי
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6270,NULL,1.5,Exam Question,1,שאלות פסקה
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6271,NULL,4.7,Exam Question,1,שאלות פסקה
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6272,NULL,4,Exam Question,1,עריכת ניסוי
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6273,NULL,5.5,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6274,NULL,5.7,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6275,NULL,6.9,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6276,NULL,6.1,Exam Question,1,שאלות פסקה
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6277,NULL,6.6,Exam Question,1,שאלות פסקה
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6278,NULL,7.6,Exam Question,1,כללים וסידורים
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6279,NULL,8.8,Exam Question,1,שאלות פסקה
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6280,NULL,2.7,Exam Question,1,קטע קריאה
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6281,NULL,2.6,Exam Question,1,קטע קריאה
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6282,NULL,6.8,Exam Question,1,קטע קריאה
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6283,NULL,4.4,Exam Question,1,קטע קריאה
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6284,NULL,6.2,Exam Question,1,קטע קריאה
פסיכומטרי,748,מ1221פ2 מילולי,חורף 2021 מילולי פרק שני,1,Predetermined,6285,NULL,4.3,Exam Question,1,קטע קריאה
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6287,NULL,1,Exam Question,1,משולשים
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6289,NULL,4.1,Exam Question,1,ממוצע
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6290,NULL,1.4,Exam Question,1,כלליות 2
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6291,NULL,5.2,Exam Question,1,משוואות
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6293,NULL,5.2,Exam Question,1,שלמים
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6294,NULL,5.7,Exam Question,1,צירופים
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6295,NULL,5.1,Exam Question,1,אי-שוויון
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6297,NULL,6.7,Exam Question,1,אחוזים
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6298,NULL,3.1,Exam Question,1,הסקה מתרשים
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6300,NULL,4.9,Exam Question,1,הסקה מתרשים
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6301,NULL,5.4,Exam Question,1,הסקה מתרשים
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6303,NULL,7.3,Exam Question,1,הסקה מתרשים
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6304,NULL,5.6,Exam Question,1,שטחים
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6305,NULL,6.3,Exam Question,1,כלליות 2
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6307,NULL,8.2,Exam Question,1,אנליטית
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6308,NULL,7,Exam Question,1,מעגלים
פסיכומטרי,749,מ1221פ3 כמותי,חורף 2021 כמותי פרק ראשון,1,Predetermined,6310,NULL,7.9,Exam Question,1,חלוקה
